Sale_ID,Date,Product_ID,Customer_ID,Region,Salesperson_ID,Quantity,Unit_Price,Discount
SAL01497,2024-12-04,P012,C0521,North,S009,3,116.69,0.1
SAL01498,2024-09-11,P006,C0559,East,S008,2,114.6,0.0
SAL01499,2025-06-24,P020,C0216,South,S003,5,134.66,0.0
SAL01500,2025-04-12,P017,C0137,South,S002,5,74.74,0.0
SAL01501,2025-02-07,P003,C0756,East,S007,7,113.43,0.05
SAL01502,2025-02-27,P009,C0879,South,S007,3,53.8,0.0
SAL01503,2025-02-20,P009,C0462,East,S001,3,54.06,0.0
SAL01504,2024-09-10,P007,C0169,South,S008,5,9.21,0.1
SAL01505,2025-03-21,P002,C0052,North,S006,7,84.55,0.0
SAL01506,2025-05-02,P004,C0537,East,S002,1,49.14,0.05
SAL01507,2025-02-20,P011,C0775,West,S010,4,43.74,0.0
SAL01508,2025-01-04,P015,C0367,South,S010,10,6.41,0.05
SAL01509,2025-03-28,P004,C0573,South,S003,7,46.21,0.05
SAL01510,2024-08-25,P010,C0296,West,S005,1,92.3,0.15
SAL01511,2024-10-25,P006,C0728,South,S009,1,111.05,0.0
SAL01512,2024-09-10,P004,C0328,West,S008,7,49.1,0.0
SAL01513,2024-11-20,P009,C0349,West,S005,8,44.43,0.1
SAL01514,2024-08-23,P010,C0998,North,S003,3,97.5,0.1
SAL01515,2024-10-31,P007,C0216,North,S004,10,9.3,0.0
SAL01516,2024-11-09,P012,C0650,South,S004,6,126.79,0.0
SAL01517,2024-10-07,P013,C0225,North,S010,6,106.83,0.15
SAL01518,2025-01-17,P016,C0298,East,S007,5,73.94,0.15
SAL01519,2025-03-06,P014,C0491,South,S002,9,63.11,0.0
SAL01520,2024-09-16,P015,C0615,North,S004,4,7.1,0.05
SAL01521,2024-11-10,P013,C0546,East,S006,9,106.91,0.15
SAL01522,2024-07-28,P017,C0070,South,S004,9,75.58,0.1
SAL01523,2025-03-03,P019,C0939,East,S007,8,24.35,0.0
SAL01524,2025-05-28,P007,C0165,East,S006,8,8.47,0.1
SAL01525,2025-01-26,P013,C0800,East,S005,6,122.18,0.05
SAL01526,2025-06-03,P001,C0771,North,S001,9,83.54,0.1
SAL01527,2024-11-20,P019,C0510,North,S010,9,24.82,0.1
SAL01528,2025-03-28,P004,C0518,North,S007,4,38.32,0.1
SAL01529,2025-02-22,P010,C0682,West,S002,8,98.31,0.0
SAL01530,2025-06-25,P018,C0725,East,S002,7,126.38,0.0
SAL01531,2025-05-02,P012,C0704,West,S004,3,116.39,0.0
SAL01532,2025-05-19,P001,C0224,North,S004,6,84.48,0.0
SAL01533,2024-08-30,P009,C0262,South,S001,10,51.69,0.15
SAL01534,2024-09-03,P011,C0367,East,S009,7,38.32,0.05
SAL01535,2025-04-08,P001,C0364,East,S004,4,79.33,0.0
SAL01536,2024-11-19,P014,C0465,South,S007,9,82.32,0.0
SAL01537,2024-08-29,P016,C0257,South,S003,3,85.04,0.05
SAL01538,2024-10-07,P006,C0670,North,S004,6,109.99,0.05
SAL01539,2024-11-02,P003,C0490,South,S010,10,103.85,0.1
SAL01540,2024-10-27,P001,C0749,North,S008,6,76.78,0.1
SAL01541,2025-05-05,P004,C0839,East,S001,8,50.97,0.0
SAL01542,2024-11-27,P001,C0967,East,S003,10,80.64,0.05
SAL01543,2025-03-09,P018,C0517,North,S006,5,120.48,0.0
SAL01544,2025-03-28,P016,C0840,East,S003,1,80.49,0.0
SAL01545,2024-11-15,P005,C0372,North,S003,7,34.11,0.0
SAL01546,2025-04-07,P010,C0519,West,S002,3,83.87,0.05
SAL01547,2025-05-23,P004,C0489,South,S010,2,42.11,0.05
SAL01548,2024-10-12,P005,C0894,West,S004,10,30.24,0.0
SAL01549,2025-07-11,P006,C0087,East,S007,9,117.27,0.05
SAL01550,2025-06-20,P019,C0393,South,S008,3,24.76,0.05
SAL01551,2025-03-02,P002,C0337,West,S005,2,103.16,0.1
SAL01552,2025-04-20,P017,C0349,North,S001,9,72.4,0.05
SAL01553,2025-06-03,P012,C0713,West,S010,4,133.5,0.05
SAL01554,2024-09-03,P020,C0676,North,S001,9,134.57,0.1
SAL01555,2025-02-16,P003,C0448,North,S001,10,104.95,0.0
SAL01556,2025-06-07,P003,C0225,South,S004,6,111.63,0.1
SAL01557,2025-03-31,P017,C0097,North,S001,8,73.2,0.1
SAL01558,2025-07-07,P014,C0185,North,S005,5,68.52,0.1
SAL01559,2025-02-22,P015,C0382,West,S003,7,6.64,0.0
SAL01560,2025-01-16,P002,C0621,South,S001,3,93.54,0.15
SAL01561,2025-01-23,P009,C0769,East,S002,3,52.76,0.1
SAL01562,2024-12-12,P005,C0679,West,S005,9,29.82,0.05
SAL01563,2024-09-13,P002,C0910,South,S006,6,101.25,0.0
SAL01564,2025-06-07,P001,C0849,West,S008,4,79.63,0.0
SAL01565,2025-06-11,P016,C0066,West,S005,3,79.11,0.05
SAL01566,2025-01-01,P013,C0064,East,S009,2,95.89,0.1
SAL01567,2024-09-05,P017,C0410,East,S002,8,64.7,0.0
SAL01568,2024-12-22,P010,C0345,South,S004,1,97.86,0.05
SAL01569,2024-12-31,P020,C0786,East,S001,4,125.96,0.05
SAL01570,2025-04-11,P004,C0394,North,S005,8,50.15,0.1
SAL01571,2024-09-03,P016,C0128,East,S001,9,78.65,0.05
SAL01572,2024-08-17,P020,C0362,North,S005,1,134.29,0.0
SAL01573,2025-05-23,P006,C0202,South,S004,4,104.95,0.05
SAL01574,2024-10-26,P006,C0387,West,S004,1,93.14,0.15
SAL01575,2025-07-06,P010,C0399,East,S010,5,100.29,0.0
SAL01576,2025-01-10,P005,C0756,West,S001,2,35.03,0.0
SAL01577,2024-11-28,P015,C0858,South,S009,5,7.12,0.0
SAL01578,2025-06-13,P010,C0774,North,S001,6,86.18,0.05
SAL01579,2025-02-20,P018,C0196,South,S010,9,120.81,0.1
SAL01580,2024-11-13,P008,C0527,South,S010,10,91.85,0.05
SAL01581,2024-12-29,P015,C0244,East,S003,2,8.05,0.05
SAL01582,2025-07-13,P018,C0418,East,S009,1,93.96,0.05
SAL01583,2025-05-07,P008,C0726,North,S007,8,88.34,0.0
SAL01584,2025-04-19,P016,C0864,South,S002,5,75.14,0.1
SAL01585,2025-01-28,P003,C0689,East,S008,8,102.75,0.0
SAL01586,2025-06-23,P011,C0087,North,S010,10,46.41,0.0
SAL01587,2024-08-05,P012,C0446,North,S005,5,125.4,0.0
SAL01588,2024-07-31,P007,C0812,North,S004,2,9.37,0.0
SAL01589,2025-06-13,P004,C0334,North,S002,7,49.32,0.0
SAL01590,2025-05-05,P004,C0511,North,S004,7,47.07,0.1
SAL01591,2025-03-02,P006,C0372,East,S009,4,114.91,0.05
SAL01592,2024-08-06,P020,C0233,East,S003,1,137.33,0.1
SAL01593,2024-10-24,P001,C0092,South,S010,1,81.67,0.0
SAL01594,2024-12-15,P019,C0596,South,S005,3,19.37,0.0
SAL01595,2024-11-29,P014,C0565,North,S001,3,75.67,0.0
SAL01596,2024-10-27,P009,C0089,East,S008,6,52.57,0.0
SAL01597,2025-04-14,P008,C0758,North,S001,1,92.96,0.0
SAL01598,2024-09-22,P013,C0128,North,S003,8,124.77,0.0
SAL01599,2025-07-03,P004,C0466,North,S002,6,50.24,0.1
SAL01600,2025-01-22,P018,C0556,East,S008,5,107.4,0.1
SAL01601,2025-01-24,P003,C0166,East,S005,6,114.12,0.0
SAL01602,2025-05-09,P014,C0911,East,S005,4,65.42,0.0
SAL01603,2024-07-26,P010,C0729,East,S007,9,101.26,0.05
SAL01604,2025-05-20,P002,C0760,West,S006,6,94.67,0.0
SAL01605,2025-02-26,P003,C0771,West,S006,5,103.51,0.0
SAL01606,2025-06-04,P015,C0850,East,S008,9,7.35,0.0
SAL01607,2024-11-09,P014,C0656,West,S002,8,75.13,0.0
SAL01608,2025-06-10,P013,C0462,South,S005,7,99.99,0.0
SAL01609,2024-08-14,P014,C0582,East,S003,7,67.88,0.15
SAL01610,2024-08-03,P015,C0986,South,S010,8,6.56,0.15
SAL01611,2025-06-17,P016,C0973,South,S004,6,71.85,0.0
SAL01612,2024-11-17,P010,C0222,South,S003,4,90.84,0.0
SAL01613,2025-02-24,P013,C0888,West,S003,4,98.67,0.1
SAL01614,2024-09-16,P014,C0885,East,S001,8,75.83,0.0
SAL01615,2025-06-15,P005,C0710,North,S005,2,35.3,0.0
SAL01616,2024-08-24,P010,C0249,West,S004,1,89.81,0.0
SAL01617,2025-01-08,P013,C0870,North,S002,3,109.46,0.1
SAL01618,2025-04-02,P014,C0849,West,S009,4,77.87,0.0
SAL01619,2025-02-27,P019,C0006,South,S006,5,25.6,0.0
SAL01620,2025-06-16,P001,C0648,East,S001,1,74.16,0.1
SAL01621,2025-01-02,P017,C0201,East,S010,2,74.51,0.15
SAL01622,2024-11-29,P012,C0657,West,S001,2,107.49,0.15
SAL01623,2024-12-29,P004,C0555,South,S007,5,47.97,0.0
SAL01624,2024-10-11,P007,C0347,West,S003,3,8.74,0.0
SAL01625,2024-10-27,P008,C0835,East,S009,4,101.04,0.1
SAL01626,2024-11-04,P014,C0216,West,S002,4,69.45,0.15
SAL01627,2024-08-25,P008,C0968,North,S003,1,97.68,0.0
SAL01628,2025-03-31,P012,C0411,North,S006,7,138.82,0.05
SAL01629,2025-06-28,P019,C0956,East,S009,10,19.03,0.0
SAL01630,2024-11-10,P020,C0127,North,S007,6,138.42,0.0
SAL01631,2025-01-09,P006,C0522,East,S005,10,100.71,0.1
SAL01632,2025-05-12,P007,C0872,East,S007,4,7.01,0.15
SAL01633,2024-09-25,P007,C0063,North,S004,5,7.22,0.05
SAL01634,2025-03-29,P018,C0700,South,S010,3,111.06,0.15
SAL01635,2024-09-14,P003,C0114,North,S010,5,126.13,0.1
SAL01636,2024-10-01,P020,C0185,East,S010,6,110.82,0.1
SAL01637,2025-07-05,P015,C0146,West,S003,6,8.33,0.0
SAL01638,2025-03-09,P015,C0381,North,S009,6,7.26,0.15
SAL01639,2025-05-12,P012,C0751,North,S007,5,105.32,0.0
SAL01640,2024-09-27,P013,C0942,East,S004,6,98.94,0.0
SAL01641,2024-10-30,P012,C0406,North,S003,7,131.82,0.15
SAL01642,2025-06-07,P007,C0270,West,S007,4,7.27,0.15
SAL01643,2025-04-13,P002,C0544,East,S004,7,103.6,0.1
SAL01644,2024-11-05,P011,C0041,South,S005,2,40.16,0.0
SAL01645,2025-05-01,P018,C0892,West,S005,8,126.09,0.05
SAL01646,2024-11-28,P003,C0380,West,S005,10,127.58,0.1
SAL01647,2025-05-18,P001,C0191,East,S004,8,77.39,0.0
SAL01648,2024-12-27,P009,C0750,East,S007,9,54.52,0.1
SAL01649,2025-07-17,P008,C0059,East,S004,4,93.22,0.0
SAL01650,2024-11-20,P011,C0022,West,S005,8,46.27,0.1
SAL01651,2024-10-03,P020,C0348,East,S009,7,117.34,0.1
SAL01652,2024-09-04,P013,C0038,North,S007,1,110.58,0.15
SAL01653,2024-12-04,P005,C0105,South,S003,1,36.67,0.0
SAL01654,2025-01-22,P013,C0389,West,S009,9,116.8,0.0
SAL01655,2024-10-06,P011,C0668,West,S010,8,48.84,0.05
SAL01656,2024-09-14,P005,C0150,East,S003,4,36.08,0.15
SAL01657,2025-01-20,P012,C0886,East,S005,6,107.01,0.0
SAL01658,2025-01-23,P010,C0269,West,S004,1,83.45,0.1
SAL01659,2025-05-31,P011,C0603,North,S004,7,43.06,0.0
SAL01660,2025-02-17,P012,C0022,West,S002,7,113.11,0.0
SAL01661,2025-07-03,P001,C0662,East,S006,10,85.94,0.0
SAL01662,2025-07-01,P001,C0142,North,S007,5,67.24,0.0
SAL01663,2024-10-29,P009,C0116,West,S003,3,54.07,0.1
SAL01664,2025-04-01,P001,C0225,South,S002,4,73.0,0.0
SAL01665,2024-11-13,P009,C0874,West,S005,4,45.6,0.0
SAL01666,2024-08-19,P009,C0368,South,S003,3,42.76,0.1
SAL01667,2025-04-07,P010,C0876,West,S008,8,86.22,0.05
SAL01668,2024-08-17,P016,C0874,East,S009,2,65.61,0.0
SAL01669,2024-11-25,P001,C0938,South,S003,4,86.41,0.0
SAL01670,2025-07-06,P006,C0467,East,S010,5,110.96,0.0
SAL01671,2025-04-22,P011,C0411,South,S003,5,44.23,0.0
SAL01672,2024-11-25,P009,C0157,North,S010,10,55.21,0.0
SAL01673,2025-03-24,P014,C0245,South,S001,1,67.7,0.0
SAL01674,2024-10-22,P009,C0644,East,S005,10,55.67,0.05
SAL01675,2024-08-04,P011,C0406,East,S008,3,37.23,0.1
SAL01676,2024-10-04,P009,C0702,South,S007,5,51.12,0.05
SAL01677,2025-04-23,P017,C0591,South,S009,2,83.92,0.0
SAL01678,2025-07-24,P008,C0871,South,S008,5,112.5,0.0
SAL01679,2025-01-25,P002,C0430,North,S004,4,109.46,0.0
SAL01680,2025-05-02,P012,C0626,South,S002,4,138.32,0.1
SAL01681,2025-03-30,P007,C0234,South,S006,8,7.13,0.0
SAL01682,2024-11-29,P013,C0827,West,S003,8,124.27,0.1
SAL01683,2025-07-06,P010,C0019,East,S009,1,85.21,0.15
SAL01684,2025-04-13,P005,C0532,South,S002,6,34.6,0.05
SAL01685,2025-02-21,P017,C0930,West,S008,3,84.89,0.0
SAL01686,2025-01-16,P007,C0076,West,S009,3,8.07,0.05
SAL01687,2024-10-28,P005,C1000,East,S009,9,29.75,0.0
SAL01688,2024-12-05,P015,C0704,North,S010,10,7.46,0.0
SAL01689,2024-08-28,P009,C0205,East,S010,1,50.06,0.0
SAL01690,2024-11-14,P020,C0708,West,S005,4,123.07,0.1
SAL01691,2024-09-04,P017,C0776,East,S003,4,66.96,0.05
SAL01692,2025-06-18,P018,C0801,North,S007,9,97.15,0.15
SAL01693,2025-03-23,P007,C0171,West,S009,5,7.25,0.0
SAL01694,2024-11-15,P005,C0588,West,S007,10,36.73,0.1
SAL01695,2024-09-02,P007,C0363,East,S002,8,7.0,0.0
SAL01696,2024-09-22,P003,C0707,West,S008,6,108.72,0.1
SAL01697,2025-06-12,P017,C0023,West,S009,4,72.32,0.0
SAL01698,2025-02-15,P014,C0033,East,S005,2,85.06,0.0
SAL01699,2025-03-17,P015,C1000,South,S008,7,6.46,0.0
SAL01700,2025-05-04,P011,C0994,North,S010,7,48.15,0.1
SAL01701,2025-03-09,P002,C0349,South,S002,6,99.3,0.0
SAL01702,2024-07-28,P012,C0127,North,S005,2,112.47,0.1
SAL01703,2025-01-31,P017,C0240,South,S005,7,70.17,0.15
SAL01704,2024-09-25,P017,C0083,North,S006,10,67.25,0.1
SAL01705,2025-01-30,P010,C0907,West,S005,3,101.45,0.0
SAL01706,2025-01-15,P017,C0297,South,S009,4,65.5,0.0
SAL01707,2024-10-28,P004,C0305,East,S001,8,40.38,0.0
SAL01708,2024-09-28,P014,C0892,North,S004,5,65.21,0.0
SAL01709,2025-03-28,P010,C0384,North,S006,9,89.65,0.0
SAL01710,2025-03-13,P008,C0039,East,S006,4,85.49,0.1
SAL01711,2025-04-30,P017,C0638,East,S002,7,71.62,0.0
SAL01712,2025-06-10,P002,C0767,South,S002,8,92.77,0.0
SAL01713,2025-05-05,P005,C0206,West,S010,7,30.62,0.05
SAL01714,2024-10-26,P020,C0612,North,S002,5,110.67,0.1
SAL01715,2025-07-17,P017,C0747,West,S008,5,68.39,0.05
SAL01716,2025-06-01,P001,C0454,East,S002,7,83.56,0.15
SAL01717,2025-06-26,P012,C0485,South,S006,2,127.94,0.15
SAL01718,2025-03-23,P014,C0967,West,S007,8,64.62,0.05
SAL01719,2024-09-30,P013,C0463,South,S006,7,96.43,0.0
SAL01720,2024-12-28,P010,C0935,North,S004,1,90.15,0.0
SAL01721,2024-08-02,P002,C0579,South,S002,4,92.63,0.05
SAL01722,2025-03-01,P020,C0720,North,S003,10,142.31,0.1
SAL01723,2025-05-15,P014,C0788,East,S002,3,79.93,0.0
SAL01724,2025-07-13,P001,C0126,South,S005,10,84.65,0.0
SAL01725,2025-06-30,P005,C0085,South,S008,9,34.25,0.0
SAL01726,2025-03-31,P020,C0209,West,S010,10,139.36,0.05
SAL01727,2024-09-15,P004,C0434,North,S007,6,45.98,0.05
SAL01728,2025-07-19,P012,C0118,East,S006,5,121.97,0.1
SAL01729,2025-04-08,P002,C0521,East,S007,2,105.35,0.0
SAL01730,2025-04-22,P001,C0357,West,S008,5,79.82,0.0
SAL01731,2025-07-07,P008,C0016,West,S010,4,106.35,0.0
SAL01732,2025-05-15,P011,C0177,North,S004,2,42.55,0.0
SAL01733,2024-10-29,P019,C0754,West,S005,7,21.15,0.0
SAL01734,2025-01-19,P014,C0128,East,S005,7,78.94,0.15
SAL01735,2024-12-21,P003,C0568,South,S003,8,117.79,0.15
SAL01736,2025-06-18,P015,C0258,North,S002,5,7.73,0.0
SAL01737,2024-12-15,P009,C0965,East,S003,9,55.36,0.0
SAL01738,2025-05-31,P005,C0521,West,S006,2,33.73,0.1
SAL01739,2025-05-23,P016,C0432,North,S005,7,63.93,0.0
SAL01740,2025-07-01,P011,C0505,West,S006,1,43.88,0.0
SAL01741,2025-03-17,P002,C0346,South,S007,9,93.31,0.1
SAL01742,2025-04-15,P019,C0457,South,S009,3,23.61,0.0
SAL01743,2025-02-02,P012,C0199,East,S001,1,116.66,0.0
SAL01744,2024-08-18,P002,C0067,East,S006,1,108.94,0.1
SAL01745,2025-02-08,P005,C0273,West,S007,3,31.34,0.15
SAL01746,2025-03-04,P004,C0222,South,S003,1,51.64,0.1
SAL01747,2025-02-04,P003,C0828,South,S004,7,104.31,0.0
SAL01748,2024-12-01,P013,C0909,North,S002,1,116.06,0.1
SAL01749,2024-09-02,P002,C0526,West,S005,3,111.74,0.0
SAL01750,2024-10-14,P015,C0691,East,S001,10,7.71,0.1
SAL01751,2025-01-21,P006,C0158,East,S010,2,112.11,0.0
SAL01752,2024-09-08,P015,C0513,West,S008,6,6.89,0.0
SAL01753,2024-08-01,P004,C0061,East,S003,8,50.89,0.0
SAL01754,2025-05-11,P002,C0446,West,S009,2,102.58,0.1
SAL01755,2025-01-17,P009,C0501,East,S002,9,42.2,0.1
SAL01756,2024-07-25,P011,C0958,South,S005,8,46.48,0.05
SAL01757,2024-09-20,P018,C0475,West,S003,9,126.64,0.0
SAL01758,2025-02-01,P006,C0638,North,S009,2,92.21,0.0
SAL01759,2024-10-12,P017,C0043,West,S006,9,63.9,0.15
SAL01760,2024-08-21,P011,C0498,East,S010,10,39.88,0.1
SAL01761,2024-09-14,P020,C0656,North,S005,10,135.58,0.05
SAL01762,2025-01-07,P008,C0665,North,S010,7,101.4,0.0
SAL01763,2025-06-04,P014,C0050,North,S008,8,79.12,0.0
SAL01764,2025-05-14,P018,C0764,South,S001,1,109.04,0.15
SAL01765,2025-03-22,P014,C0255,East,S008,6,62.89,0.0
SAL01766,2025-03-10,P009,C0307,East,S009,2,47.15,0.0
SAL01767,2025-02-10,P017,C0746,East,S008,1,62.97,0.1
SAL01768,2024-08-01,P011,C0336,South,S004,8,44.84,0.0
SAL01769,2024-09-30,P004,C0595,South,S004,7,49.79,0.0
SAL01770,2024-12-29,P007,C0884,East,S008,9,8.98,0.15
SAL01771,2024-12-10,P013,C0173,West,S008,9,96.91,0.1
SAL01772,2025-07-11,P019,C0279,North,S008,2,25.43,0.05
SAL01773,2024-12-17,P011,C0309,South,S004,4,39.9,0.0
SAL01774,2025-07-03,P004,C0872,West,S006,4,50.15,0.0
SAL01775,2025-03-17,P019,C0452,North,S006,7,20.01,0.05
SAL01776,2025-04-17,P006,C0496,North,S004,10,104.75,0.0
SAL01777,2025-03-18,P014,C0389,West,S007,5,64.43,0.15
SAL01778,2024-12-05,P013,C0158,West,S009,4,124.24,0.1
SAL01779,2025-05-08,P002,C0475,East,S006,5,94.98,0.0
SAL01780,2025-07-07,P013,C0635,West,S008,10,96.57,0.0
SAL01781,2024-08-16,P007,C0423,North,S007,10,8.82,0.0
SAL01782,2025-07-04,P008,C0720,East,S001,8,86.42,0.0
SAL01783,2025-05-17,P003,C0590,South,S003,2,98.05,0.0
SAL01784,2025-05-27,P004,C0278,South,S008,5,47.31,0.0
SAL01785,2025-06-01,P014,C0919,South,S009,5,64.06,0.1
SAL01786,2025-05-02,P004,C0815,North,S010,8,43.22,0.15
SAL01787,2024-10-29,P012,C0594,West,S007,1,108.18,0.05
SAL01788,2025-05-11,P014,C0911,North,S005,7,66.75,0.15
SAL01789,2025-07-20,P008,C0521,South,S009,8,88.01,0.1
SAL01790,2024-11-07,P005,C0078,East,S010,7,32.08,0.05
SAL01791,2024-09-21,P016,C0527,North,S001,2,68.34,0.0
SAL01792,2025-06-19,P011,C0423,North,S008,10,42.36,0.05
SAL01793,2024-11-22,P005,C0243,North,S004,7,36.42,0.0
SAL01794,2024-09-24,P020,C0179,North,S004,6,122.13,0.0
SAL01795,2024-11-16,P017,C0295,South,S010,8,65.1,0.05
SAL01796,2024-11-16,P013,C0181,North,S010,2,94.54,0.0
SAL01797,2025-01-11,P004,C0086,North,S001,2,42.11,0.0
SAL01798,2025-02-09,P004,C0683,West,S001,5,47.29,0.0
SAL01799,2024-08-03,P018,C0801,West,S001,6,114.22,0.0
SAL01800,2024-08-03,P010,C0795,West,S005,5,84.6,0.05
SAL01801,2025-07-22,P019,C0173,South,S004,3,23.61,0.05
SAL01802,2024-12-05,P004,C0706,North,S006,8,48.71,0.0
SAL01803,2024-12-30,P009,C0859,West,S004,7,55.02,0.15
SAL01804,2025-04-10,P015,C0677,South,S001,9,7.65,0.0
SAL01805,2025-03-11,P015,C0663,West,S001,2,6.47,0.0
SAL01806,2024-08-16,P017,C0920,West,S009,9,76.52,0.0
SAL01807,2025-03-23,P015,C0482,North,S008,5,7.1,0.0
SAL01808,2024-10-07,P007,C0065,East,S004,3,7.58,0.0
SAL01809,2025-07-22,P003,C0030,North,S001,9,114.6,0.05
SAL01810,2024-12-03,P012,C0972,West,S008,2,108.45,0.05
SAL01811,2024-10-18,P001,C0554,South,S001,4,76.74,0.0
SAL01812,2024-11-27,P016,C0949,South,S008,5,63.53,0.1
SAL01813,2025-05-03,P001,C0593,North,S008,8,68.13,0.05
SAL01814,2025-07-14,P014,C0660,West,S006,10,63.22,0.0
SAL01815,2025-02-07,P007,C0398,West,S004,5,8.92,0.1
SAL01816,2025-02-22,P010,C0861,South,S004,4,96.11,0.0
SAL01817,2024-11-07,P019,C0720,North,S008,6,20.68,0.0
SAL01818,2024-08-21,P015,C0951,North,S008,3,6.62,0.0
SAL01819,2025-03-06,P018,C0428,South,S002,9,98.91,0.1
SAL01820,2024-08-30,P004,C0665,East,S007,3,38.57,0.1
SAL01821,2024-09-19,P006,C0699,East,S002,5,112.14,0.0
SAL01822,2024-11-28,P006,C0224,North,S008,6,112.9,0.05
SAL01823,2025-02-12,P013,C0445,East,S008,4,119.87,0.0
SAL01824,2024-09-28,P017,C0467,South,S003,3,79.43,0.1
SAL01825,2024-12-06,P002,C0881,North,S010,1,108.68,0.05
SAL01826,2025-03-06,P017,C0240,East,S006,6,78.51,0.05
SAL01827,2024-09-15,P016,C0063,West,S001,10,76.05,0.1
SAL01828,2024-08-01,P014,C0146,East,S006,6,74.26,0.0
SAL01829,2024-11-05,P006,C0909,North,S004,6,121.01,0.0
SAL01830,2025-03-18,P018,C0500,North,S006,8,113.23,0.0
SAL01831,2024-12-02,P010,C0566,South,S003,8,84.87,0.0
SAL01832,2025-07-19,P010,C0163,West,S003,3,95.38,0.0
SAL01833,2024-11-27,P009,C0075,West,S008,2,51.4,0.05
SAL01834,2025-05-27,P012,C0728,East,S010,10,132.07,0.0
SAL01835,2024-09-15,P013,C0501,East,S010,4,98.35,0.05
SAL01836,2025-06-22,P005,C0274,West,S006,8,39.3,0.15
SAL01837,2024-08-24,P017,C0994,East,S010,5,69.74,0.0
SAL01838,2025-05-30,P010,C0782,North,S002,9,82.52,0.0
SAL01839,2024-11-23,P008,C0743,East,S008,9,113.49,0.0
SAL01840,2024-09-03,P003,C0142,West,S006,2,119.92,0.0
SAL01841,2024-11-21,P004,C0715,East,S007,3,43.84,0.0
SAL01842,2024-08-09,P014,C0690,South,S007,6,72.75,0.0
SAL01843,2025-04-11,P016,C0903,North,S002,8,63.07,0.1
SAL01844,2024-08-27,P006,C0998,West,S008,9,120.57,0.0
SAL01845,2025-02-14,P017,C0551,North,S010,10,70.96,0.0
SAL01846,2025-04-04,P017,C0045,East,S001,3,76.12,0.15
SAL01847,2025-01-30,P016,C0753,West,S004,5,83.53,0.0
SAL01848,2024-08-06,P005,C0184,East,S007,3,38.98,0.0
SAL01849,2024-12-12,P010,C0736,West,S010,5,92.68,0.15
SAL01850,2025-03-01,P011,C0982,East,S008,6,40.65,0.05
SAL01851,2025-03-07,P006,C0208,South,S001,4,98.78,0.05
SAL01852,2024-09-02,P006,C0694,North,S004,1,108.64,0.1
SAL01853,2025-06-28,P019,C0018,North,S005,2,19.23,0.1
SAL01854,2025-05-20,P010,C0897,South,S003,7,101.63,0.05
SAL01855,2025-06-06,P001,C0253,West,S010,9,70.19,0.0
SAL01856,2024-11-10,P012,C0020,West,S001,3,127.4,0.15
SAL01857,2024-12-27,P001,C0437,South,S004,6,73.25,0.1
SAL01858,2024-12-13,P008,C0283,East,S001,2,112.38,0.0
SAL01859,2025-03-12,P010,C0872,South,S009,5,99.87,0.05
SAL01860,2025-02-28,P002,C0384,South,S008,7,111.97,0.05
SAL01861,2025-04-22,P015,C0422,South,S009,2,6.78,0.0
SAL01862,2024-09-24,P006,C0959,East,S001,8,97.73,0.05
SAL01863,2024-09-03,P016,C0886,South,S007,6,80.4,0.0
SAL01864,2025-03-27,P020,C0894,East,S005,2,109.6,0.15
SAL01865,2025-07-08,P004,C0320,South,S007,7,45.42,0.0
SAL01866,2024-09-21,P020,C0706,North,S006,2,117.46,0.0
SAL01867,2025-04-21,P014,C0564,West,S008,4,81.29,0.1
SAL01868,2025-07-12,P013,C0859,North,S008,1,106.71,0.1
SAL01869,2024-11-16,P008,C0005,North,S003,6,111.68,0.05
SAL01870,2024-11-06,P014,C0647,West,S010,8,75.7,0.0
SAL01871,2025-05-20,P016,C0007,North,S009,3,81.72,0.0
SAL01872,2025-05-29,P004,C0379,West,S009,3,50.82,0.0
SAL01873,2024-07-31,P019,C0740,South,S007,1,21.23,0.0
SAL01874,2025-03-30,P011,C0061,South,S006,3,39.32,0.0
SAL01875,2025-05-23,P020,C0234,North,S010,2,112.13,0.0
SAL01876,2025-07-13,P001,C0345,West,S001,10,72.77,0.05
SAL01877,2024-12-12,P003,C0276,West,S006,6,95.05,0.0
SAL01878,2025-04-29,P001,C0482,South,S001,4,69.93,0.0
SAL01879,2024-11-29,P001,C0282,West,S010,5,89.91,0.05
SAL01880,2025-01-31,P018,C0727,South,S009,4,116.69,0.0
SAL01881,2025-02-26,P014,C0868,East,S001,2,74.26,0.15
SAL01882,2025-04-17,P003,C0403,South,S002,4,128.64,0.05
SAL01883,2025-07-11,P013,C0181,West,S005,3,121.23,0.05
SAL01884,2024-12-02,P013,C0891,West,S003,8,120.44,0.0
SAL01885,2025-02-07,P001,C0379,East,S009,2,79.12,0.0
SAL01886,2024-09-30,P002,C0842,East,S007,2,92.77,0.0
SAL01887,2024-10-20,P008,C0716,South,S004,10,96.22,0.05
SAL01888,2025-05-29,P008,C0669,East,S001,9,106.79,0.1
SAL01889,2025-01-18,P011,C0511,North,S004,4,37.37,0.0
SAL01890,2024-10-07,P020,C0343,West,S001,7,120.29,0.0
SAL01891,2024-12-14,P005,C0291,North,S006,7,29.16,0.1
SAL01892,2025-05-24,P010,C0890,North,S002,2,95.82,0.05
SAL01893,2025-05-27,P003,C0046,West,S004,7,96.43,0.0
SAL01894,2025-03-16,P007,C0284,North,S010,10,7.06,0.1
